user_id,merchant_id,device_id,location,amount,timestamp,is_fraud,fraud_reason,hour,day_of_week
23,8,iOS,Mumbai,480.43,2025-08-25 20:27:55.355338,0,,20,0
459,18,iOS,Chennai,640.75,2025-08-25 20:31:55.171376,0,,20,0
181,14,iOS,Mumbai,1867.26,2025-08-25 20:43:54.969577,0,,20,0
259,12,iOS,Delhi,927.07,2025-08-25 20:47:55.367458,0,,20,0
120,19,POS,Delhi,201.58,2025-08-25 21:02:55.076584,0,,21,0
240,21,iOS,Pune,625.19,2025-08-25 21:24:55.124483,0,,21,0
434,20,USSD,Mumbai,1902.32,2025-08-25 21:30:54.956558,0,,21,0
214,20,USSD,Chennai,976.12,2025-08-25 21:55:55.222649,0,,21,0
203,4,Web,Chennai,201.82,2025-08-25 22:21:54.935357,0,,22,0
469,1,Web,Pune,1491.32,2025-08-25 22:43:55.172554,0,,22,0
465,3,Android,Chennai,530.09,2025-08-25 22:43:55.262531,0,,22,0
226,17,Web,Mumbai,895.32,2025-08-26 01:52:55.433450,1,odd_hour,1,1
44,19,POS,Mumbai,1721.19,2025-08-26 06:34:55.000839,0,,6,1
118,1,POS,Bangalore,1430.21,2025-08-26 06:39:54.982930,0,,6,1
108,14,POS,Hyderabad,277.78,2025-08-26 07:57:55.153742,0,,7,1
258,1,USSD,Mumbai,1.0,2025-08-26 08:34:55.402836,0,,8,1
492,1,Android,Mumbai,1953.37,2025-08-26 09:05:55.069032,0,,9,1
266,10,POS,Bangalore,347.54,2025-08-26 09:23:55.315572,0,,9,1
45,15,Web,Chennai,1499.12,2025-08-26 10:32:55.151591,0,,10,1
289,23,POS,Hyderabad,1706.44,2025-08-26 10:47:55.303395,0,,10,1
449,20,POS,Bangalore,1218.91,2025-08-26 11:02:55.277938,0,,11,1
292,13,POS,Mumbai,1905.81,2025-08-26 11:11:55.318808,0,,11,1
113,3,Web,Chennai,1570.77,2025-08-26 11:13:55.230264,0,,11,1
148,11,iOS,Pune,406.33,2025-08-26 11:16:54.949931,0,,11,1
105,10,Web,Hyderabad,607.51,2025-08-26 11:26:55.218419,0,,11,1
307,0,USSD,Mumbai,408.55,2025-08-26 11:36:55.425808,0,,11,1
373,5,Android,Hyderabad,2125.24,2025-08-26 11:37:55.000268,0,,11,1
297,11,Web,Pune,1836.16,2025-08-26 11:45:55.150913,0,,11,1
248,18,Web,Hyderabad,300.06,2025-08-26 12:20:55.395270,0,,12,1
221,12,Android,Pune,733.44,2025-08-26 12:42:54.940960,0,,12,1
13,12,Android,Bangalore,1108.8,2025-08-26 12:52:55.377084,0,,12,1
465,3,USSD,Chennai,489.83,2025-08-26 13:00:55.112241,0,,13,1
268,21,USSD,Mumbai,1416.14,2025-08-26 13:02:55.178958,0,,13,1
92,9,USSD,Hyderabad,1820.82,2025-08-26 13:08:55.192126,0,,13,1
446,17,iOS,Hyderabad,168.46,2025-08-26 13:33:55.031054,0,,13,1
332,21,Android,Bangalore,30.15,2025-08-26 13:38:55.382238,0,,13,1
192,12,iOS,Mumbai,828.76,2025-08-26 13:41:54.996948,0,,13,1
24,13,iOS,Hyderabad,860.4,2025-08-26 13:57:54.973431,0,,13,1
499,24,Web,Pune,174.86,2025-08-26 14:08:55.157408,0,,14,1
485,8,iOS,Chennai,1176.14,2025-08-26 14:18:55.143328,0,,14,1
204,23,iOS,Delhi,1265.35,2025-08-26 14:48:55.432674,0,,14,1
227,18,iOS,Bangalore,2123.13,2025-08-26 14:56:55.080901,0,,14,1
35,17,USSD,Pune,1420.1,2025-08-26 15:49:55.258744,0,,15,1
364,23,iOS,Hyderabad,386.2,2025-08-26 15:56:54.995326,0,,15,1
340,20,Web,Mumbai,1572.75,2025-08-26 15:59:55.042232,0,,15,1
198,19,Android,Mumbai,1477.49,2025-08-26 16:01:54.998665,0,,16,1
496,16,Android,Pune,1294.74,2025-08-26 16:05:55.319723,0,,16,1
179,15,Android,Pune,842.5,2025-08-26 16:15:55.187050,0,,16,1
125,5,POS,Bangalore,774.92,2025-08-26 16:27:55.269136,0,,16,1
107,19,Android,Mumbai,1133.56,2025-08-26 17:01:55.202411,0,,17,1
317,4,POS,Bangalore,1199.52,2025-08-26 17:17:55.234766,0,,17,1
5,16,Web,Hyderabad,1681.16,2025-08-26 17:22:55.042102,0,,17,1
279,18,Android,Pune,1183.72,2025-08-26 18:01:54.970545,1,rapid_fire,18,1
490,15,iOS,Delhi,844.28,2025-08-26 18:04:55.336321,0,,18,1
486,12,Android,Chennai,1038.29,2025-08-26 18:22:54.914372,0,,18,1
231,23,USSD,Chennai,308.38,2025-08-26 18:39:55.095560,0,,18,1
187,5,iOS,Bangalore,617.29,2025-08-26 19:00:55.131989,0,,19,1
472,21,POS,Pune,1992.46,2025-08-26 19:02:55.073696,0,,19,1
218,23,POS,Pune,480.23,2025-08-26 19:18:55.365537,0,,19,1
317,8,iOS,Bangalore,1565.53,2025-08-26 20:16:55.220674,0,,20,1
258,4,USSD,Mumbai,677.78,2025-08-26 20:27:55.328059,0,,20,1
396,10,POS,Chennai,1502.39,2025-08-26 21:02:55.311083,1,rapid_fire,21,1
267,16,iOS,Mumbai,552.75,2025-08-26 21:03:55.412110,0,,21,1
248,8,USSD,Hyderabad,6042.3375696694975,2025-08-26 21:07:55.157999,1,high_amount_spike,21,1
393,2,POS,Chennai,1564.06,2025-08-26 21:36:55.399038,0,,21,1
82,16,iOS,Delhi,749.22,2025-08-27 04:14:55.317897,1,odd_hour,4,2
214,22,Android,Chennai,958.05,2025-08-27 07:38:54.950461,0,,7,2
10,13,Web,Chennai,720.75,2025-08-27 07:38:55.093725,0,,7,2
348,11,USSD,Chennai,930.76,2025-08-27 08:16:55.129736,0,,8,2
382,22,Web,Delhi,1716.83,2025-08-27 08:35:55.263483,0,,8,2
120,16,Android,Delhi,866.8,2025-08-27 09:00:54.991175,0,,9,2
465,21,Android,Chennai,544.94,2025-08-27 09:30:55.004934,0,,9,2
186,24,USSD,Hyderabad,989.24,2025-08-27 09:30:55.420550,0,,9,2
23,13,POS,Mumbai,328.83,2025-08-27 09:47:54.968294,0,,9,2
12,5,iOS,Mumbai,296.38,2025-08-27 10:30:55.313624,0,,10,2
100,20,POS,Chennai,2390.99,2025-08-27 10:32:55.149538,0,,10,2
454,19,Android,Delhi,397.51,2025-08-27 10:35:55.194622,0,,10,2
81,13,POS,Pune,1434.05,2025-08-27 10:55:55.203735,0,,10,2
177,15,Web,Mumbai,453.08,2025-08-27 11:20:55.307990,0,,11,2
219,4,USSD,Pune,312.58,2025-08-27 11:23:55.242960,1,geo_mismatch,11,2
295,10,Web,Mumbai,1591.17,2025-08-27 11:25:55.302668,0,,11,2
341,12,Android,Pune,910.28,2025-08-27 11:36:54.942943,0,,11,2
28,14,USSD,Hyderabad,1562.08,2025-08-27 12:01:55.116152,0,,12,2
308,13,Android,Pune,1300.5,2025-08-27 12:02:55.034024,0,,12,2
454,14,iOS,Delhi,999.9,2025-08-27 12:06:54.926886,0,,12,2
221,8,Android,Pune,398.81,2025-08-27 12:15:55.206040,0,,12,2
130,24,UnknownDevice,Hyderabad,1460.88,2025-08-27 12:24:55.391813,1,device_change,12,2
327,4,USSD,Delhi,1196.67,2025-08-27 12:45:55.200894,0,,12,2
429,2,USSD,Bangalore,1731.28,2025-08-27 13:04:55.391674,0,,13,2
459,8,USSD,Delhi,1068.2,2025-08-27 13:13:55.333799,1,geo_mismatch,13,2
278,13,POS,Chennai,1280.46,2025-08-27 13:19:55.179747,0,,13,2
5,19,POS,Hyderabad,1718.21,2025-08-27 13:32:55.374715,0,,13,2
265,12,Android,Hyderabad,1465.95,2025-08-27 13:51:55.266643,0,,13,2
220,14,iOS,Hyderabad,1339.65,2025-08-27 14:29:55.042678,0,,14,2
307,24,Web,Mumbai,746.01,2025-08-27 14:30:55.366446,0,,14,2
157,15,POS,Pune,642.59,2025-08-27 14:35:55.011386,0,,14,2
6,22,Web,Bangalore,436.18,2025-08-27 14:48:55.130290,0,,14,2
229,8,USSD,Chennai,1855.79,2025-08-27 15:11:54.929964,0,,15,2
169,0,Android,Delhi,1419.88,2025-08-27 15:12:54.989473,0,,15,2
350,23,Web,Bangalore,747.91,2025-08-27 15:17:55.044869,0,,15,2
229,23,iOS,Chennai,1982.06,2025-08-27 15:26:55.107873,0,,15,2
19,3,Android,Mumbai,13182.995609448291,2025-08-27 15:28:55.324750,1,high_amount_spike,15,2
188,6,POS,Delhi,605.38,2025-08-27 16:42:54.960520,0,,16,2
12,7,Web,Mumbai,218.86,2025-08-27 17:02:55.001342,0,,17,2
18,6,iOS,Mumbai,1720.29,2025-08-27 17:06:54.936084,0,,17,2
286,20,USSD,Bangalore,562.36,2025-08-27 17:08:55.189083,0,,17,2
359,22,Web,Delhi,1161.34,2025-08-27 17:13:55.059033,0,,17,2
397,6,Web,Hyderabad,1155.8,2025-08-27 17:38:55.192785,0,,17,2
30,4,POS,Delhi,1929.98,2025-08-27 17:38:55.388985,0,,17,2
471,21,USSD,Bangalore,196.91,2025-08-27 17:41:55.037282,0,,17,2
472,18,iOS,Pune,994.41,2025-08-27 17:43:55.357001,0,,17,2
48,7,Web,Hyderabad,1917.38,2025-08-27 17:44:55.335063,0,,17,2
111,23,iOS,Pune,1241.34,2025-08-27 18:01:55.092765,0,,18,2
109,2,Web,Pune,1275.29,2025-08-27 18:09:55.160224,0,,18,2
294,3,Android,Bangalore,1109.71,2025-08-27 18:40:54.957878,0,,18,2
459,0,Android,Chennai,935.34,2025-08-27 18:48:55.102848,0,,18,2
322,23,iOS,Mumbai,426.7,2025-08-27 18:59:55.414328,0,,18,2
231,10,iOS,Chennai,537.37,2025-08-27 20:13:55.042319,0,,20,2
368,2,iOS,Mumbai,332.82,2025-08-27 20:26:55.025008,0,,20,2
468,17,Android,Hyderabad,967.41,2025-08-27 20:37:55.050519,0,,20,2
346,4,POS,Bangalore,1655.99,2025-08-27 20:49:55.086961,0,,20,2
290,13,USSD,Pune,2272.39,2025-08-27 20:56:54.944298,0,,20,2
462,0,Android,Chennai,658.72,2025-08-27 21:16:55.170643,0,,21,2
4,9,iOS,Bangalore,1014.46,2025-08-27 21:40:55.108904,0,,21,2
374,20,Android,Chennai,115.24,2025-08-27 22:46:55.172241,0,,22,2
396,18,POS,Chennai,1394.55,2025-08-27 22:52:55.137530,0,,22,2
413,20,POS,Hyderabad,1803.05,2025-08-27 22:53:55.102754,0,,22,2
447,2,POS,Bangalore,1264.38,2025-08-27 23:07:55.365999,0,,23,2
36,1,iOS,Chennai,472.66,2025-08-27 23:28:55.400522,1,geo_mismatch,23,2
211,4,iOS,Bangalore,1292.41,2025-08-27 23:54:55.362358,0,,23,2
45,22,iOS,Chennai,1307.69,2025-08-28 06:12:55.207596,0,,6,3
313,0,Web,Hyderabad,531.98,2025-08-28 07:54:55.253474,0,,7,3
351,1,POS,Bangalore,380.4,2025-08-28 08:25:55.168840,0,,8,3
419,18,POS,Mumbai,1323.08,2025-08-28 09:01:55.352077,0,,9,3
359,9,USSD,Delhi,997.11,2025-08-28 09:19:55.393191,0,,9,3
493,7,Web,Hyderabad,845.63,2025-08-28 09:42:54.931821,0,,9,3
40,1,Android,Pune,1969.26,2025-08-28 09:58:54.977379,0,,9,3
386,7,iOS,Chennai,1448.4,2025-08-28 10:28:55.191296,0,,10,3
234,19,POS,Pune,861.6,2025-08-28 10:36:55.400875,0,,10,3
215,3,Web,Chennai,1863.3,2025-08-28 10:47:55.398350,0,,10,3
135,0,USSD,Pune,2271.91,2025-08-28 11:18:55.170023,0,,11,3
115,24,USSD,Chennai,654.0,2025-08-28 11:51:55.219553,0,,11,3
321,20,USSD,Delhi,358.29,2025-08-28 12:09:55.268706,0,,12,3
482,11,Web,Chennai,807.43,2025-08-28 12:17:55.112584,0,,12,3
469,6,USSD,Pune,1412.43,2025-08-28 12:28:55.150238,0,,12,3
302,5,Android,Delhi,60.2,2025-08-28 12:34:55.197726,0,,12,3
190,15,Android,Chennai,1350.58,2025-08-28 12:57:55.155298,0,,12,3
338,23,Web,Mumbai,1704.16,2025-08-28 13:35:55.394476,0,,13,3
325,5,POS,Bangalore,723.25,2025-08-28 13:42:55.202589,0,,13,3
427,24,POS,Mumbai,1014.96,2025-08-28 13:55:55.076394,0,,13,3
468,3,USSD,Hyderabad,1533.36,2025-08-28 13:58:54.993563,0,,13,3
188,23,USSD,Delhi,751.76,2025-08-28 14:12:55.354910,0,,14,3
269,21,POS,Chennai,1165.2,2025-08-28 14:33:55.195194,0,,14,3
16,5,Web,Pune,379.48,2025-08-28 14:39:55.362020,0,,14,3
221,17,Android,Pune,892.09,2025-08-28 14:59:55.362450,0,,14,3
195,6,Web,Pune,496.84,2025-08-28 15:03:55.342661,0,,15,3
314,18,USSD,Chennai,1336.05,2025-08-28 15:12:55.161342,0,,15,3
455,14,POS,Hyderabad,1058.87,2025-08-28 15:13:55.317300,0,,15,3
50,14,POS,Hyderabad,1837.81,2025-08-28 15:16:55.032324,0,,15,3
445,3,Web,Chennai,1182.66,2025-08-28 16:25:55.426307,0,,16,3
146,2,Android,Delhi,1.0,2025-08-28 16:29:55.364070,0,,16,3
438,10,iOS,Delhi,866.04,2025-08-28 17:05:55.339755,0,,17,3
206,21,Web,Chennai,2049.89,2025-08-28 17:27:55.409690,0,,17,3
385,10,Android,Hyderabad,904.23,2025-08-28 17:38:55.363322,0,,17,3
356,24,Web,Hyderabad,1365.25,2025-08-28 17:40:55.175368,0,,17,3
137,20,POS,Hyderabad,1540.19,2025-08-28 18:06:55.117272,0,,18,3
353,9,Web,Hyderabad,474.51,2025-08-28 18:33:55.132384,0,,18,3
450,2,Android,Pune,425.25,2025-08-28 18:50:55.420871,0,,18,3
299,4,Android,Bangalore,1340.45,2025-08-28 18:54:54.995859,0,,18,3
44,24,UnknownDevice,Mumbai,1735.09,2025-08-28 18:58:55.090415,1,device_change,18,3
406,1,Android,Hyderabad,177.25,2025-08-28 19:20:55.068298,0,,19,3
188,22,Web,Delhi,1199.78,2025-08-28 19:49:55.323710,0,,19,3
41,11,USSD,Mumbai,1842.44,2025-08-28 19:54:54.919769,0,,19,3
250,18,iOS,Pune,338.93,2025-08-28 19:56:55.004313,0,,19,3
52,14,Web,Pune,518.47,2025-08-28 20:00:55.212755,0,,20,3
92,12,Android,Hyderabad,1797.7,2025-08-28 20:06:55.339336,0,,20,3
127,1,Android,Mumbai,1166.86,2025-08-28 20:41:55.111164,0,,20,3
177,4,POS,Mumbai,502.52,2025-08-28 20:51:55.362839,0,,20,3
387,2,Web,Pune,719.9,2025-08-28 21:24:55.420300,0,,21,3
160,2,Android,Pune,1230.75,2025-08-28 21:52:55.206830,0,,21,3
338,24,Android,Mumbai,2046.27,2025-08-28 21:55:55.342709,0,,21,3
300,8,iOS,Mumbai,1468.96,2025-08-28 22:04:54.985437,0,,22,3
268,9,Web,Mumbai,1374.69,2025-08-28 22:20:55.387048,0,,22,3
171,7,POS,Chennai,453.15,2025-08-28 22:24:55.172469,0,,22,3
403,11,Web,Hyderabad,1165.21,2025-08-28 22:40:55.427403,0,,22,3
204,12,Web,Delhi,1326.06,2025-08-28 23:43:55.432089,0,,23,3
311,6,Android,Pune,1378.5,2025-08-29 03:02:55.187144,1,odd_hour,3,4
275,9,POS,Mumbai,1060.81,2025-08-29 06:33:54.950628,0,,6,4
105,2,USSD,Hyderabad,34.7,2025-08-29 07:24:55.373913,0,,7,4
499,2,USSD,Pune,1.0,2025-08-29 08:56:55.259735,0,,8,4
252,5,POS,Pune,654.12,2025-08-29 09:17:54.987788,0,,9,4
407,13,iOS,Hyderabad,787.19,2025-08-29 09:31:55.370869,0,,9,4
5,17,Android,Hyderabad,1603.04,2025-08-29 09:41:55.323431,0,,9,4
412,13,iOS,Mumbai,1300.56,2025-08-29 10:09:55.196675,0,,10,4
231,6,iOS,Chennai,404.72,2025-08-29 10:24:55.301717,0,,10,4
23,3,iOS,Mumbai,489.48,2025-08-29 10:26:55.324462,0,,10,4
208,19,POS,Delhi,978.37,2025-08-29 10:44:55.218982,0,,10,4
347,21,iOS,Bangalore,1126.68,2025-08-29 10:50:55.089157,0,,10,4
93,17,iOS,Delhi,1760.32,2025-08-29 11:01:55.213201,0,,11,4
358,22,Android,Hyderabad,609.4,2025-08-29 11:02:55.090565,0,,11,4
123,10,POS,Pune,564.16,2025-08-29 11:13:54.999984,0,,11,4
490,0,Web,Mumbai,990.24,2025-08-29 11:15:54.945023,1,geo_mismatch,11,4
63,8,Android,Mumbai,1863.75,2025-08-29 11:19:55.183151,0,,11,4
311,4,Web,Pune,1787.61,2025-08-29 11:27:55.432822,0,,11,4
228,14,USSD,Chennai,1838.22,2025-08-29 11:38:55.105440,0,,11,4
364,3,Android,Hyderabad,321.42,2025-08-29 11:52:55.339385,0,,11,4
419,17,Android,Mumbai,1379.65,2025-08-29 12:05:55.342928,0,,12,4
179,7,iOS,Pune,756.97,2025-08-29 12:40:54.992774,0,,12,4
67,8,b4da7272,Pune,1695.98,2025-08-29 12:53:55.316417,1,device_change,12,4
339,24,Web,Chennai,856.05,2025-08-29 13:22:55.089069,0,,13,4
150,10,iOS,Hyderabad,1246.47,2025-08-29 13:57:55.362666,0,,13,4
285,13,Web,Pune,2036.69,2025-08-29 14:00:55.341177,0,,14,4
94,20,USSD,Hyderabad,1496.55,2025-08-29 14:09:55.362753,0,,14,4
390,21,Web,Pune,1651.02,2025-08-29 14:26:55.412786,0,,14,4
111,11,iOS,Pune,1161.83,2025-08-29 14:50:54.953253,0,,14,4
294,3,Web,Bangalore,994.24,2025-08-29 15:01:55.283218,0,,15,4
377,16,Android,Delhi,2083.56,2025-08-29 15:02:55.029161,1,rapid_fire,15,4
333,12,iOS,Mumbai,1625.94,2025-08-29 15:22:55.093581,0,,15,4
462,10,iOS,Chennai,876.83,2025-08-29 15:38:55.034860,0,,15,4
153,2,iOS,Mumbai,375.05,2025-08-29 15:46:55.401563,0,,15,4
299,3,USSD,Bangalore,880.06,2025-08-29 16:07:55.154711,0,,16,4
32,22,Android,Bangalore,1718.81,2025-08-29 16:08:55.243813,0,,16,4
217,14,USSD,Hyderabad,648.7,2025-08-29 16:09:55.016014,0,,16,4
199,24,Android,Pune,1757.46,2025-08-29 16:58:55.336368,0,,16,4
166,0,Web,Pune,1439.98,2025-08-29 17:01:54.983722,1,rapid_fire,17,4
181,14,Android,Mumbai,2088.41,2025-08-29 17:10:55.240950,0,,17,4
43,17,Web,Hyderabad,783.76,2025-08-29 17:20:54.979347,0,,17,4
150,24,Android,Hyderabad,1451.13,2025-08-29 18:12:55.265660,0,,18,4
231,11,iOS,Chennai,295.15,2025-08-29 18:15:55.336510,0,,18,4
461,12,POS,Hyderabad,894.93,2025-08-29 18:35:55.152832,0,,18,4
6,24,USSD,Bangalore,363.58,2025-08-29 19:43:55.375913,0,,19,4
0,4,USSD,Chennai,45.99,2025-08-29 19:59:55.352784,0,,19,4
330,3,Android,Bangalore,980.09,2025-08-29 20:01:55.224334,0,,20,4
208,3,USSD,Delhi,577.47,2025-08-29 20:07:55.016970,0,,20,4
35,13,POS,Pune,892.19,2025-08-29 20:20:54.921834,0,,20,4
206,14,USSD,Chennai,1993.94,2025-08-29 20:22:55.165161,0,,20,4
147,24,Web,Mumbai,1899.88,2025-08-29 20:23:55.073786,0,,20,4
339,10,iOS,Chennai,8876.74084984533,2025-08-29 20:47:55.379238,1,high_amount_spike,20,4
425,15,Web,Hyderabad,1756.18,2025-08-29 21:19:54.928202,0,,21,4
374,2,Android,Chennai,347.48,2025-08-29 21:30:55.069391,0,,21,4
346,8,Android,Bangalore,973.37,2025-08-29 22:03:55.336177,0,,22,4
207,2,POS,Delhi,2132.17,2025-08-29 22:08:55.124745,0,,22,4
59,21,POS,Mumbai,528.2,2025-08-29 23:23:55.161530,0,,23,4
51,2,Android,Chennai,1509.88,2025-08-29 23:54:55.146669,0,,23,4
137,11,POS,Hyderabad,1455.29,2025-08-30 03:45:55.206652,1,odd_hour,3,5
443,9,POS,Hyderabad,1781.55,2025-08-30 03:47:55.392008,1,odd_hour,3,5
315,0,iOS,Delhi,1331.44,2025-08-30 06:00:55.413237,1,rapid_fire,6,5
279,5,Android,Pune,1112.19,2025-08-30 06:50:55.192914,0,,6,5
275,0,Web,Mumbai,1141.87,2025-08-30 06:55:55.088231,0,,6,5
353,2,Web,Hyderabad,694.29,2025-08-30 08:03:55.051602,0,,8,5
74,2,Web,Chennai,1671.56,2025-08-30 08:08:55.356908,0,,8,5
47,1,iOS,Mumbai,51.62,2025-08-30 08:25:54.966642,0,,8,5
15,15,POS,Bangalore,1772.66,2025-08-30 09:37:55.242477,0,,9,5
463,18,POS,Hyderabad,505.72,2025-08-30 09:53:55.096335,0,,9,5
239,2,iOS,Mumbai,1890.6,2025-08-30 10:06:55.083577,0,,10,5
176,15,USSD,Chennai,1568.47,2025-08-30 10:11:55.184971,0,,10,5
50,11,Web,Hyderabad,1928.93,2025-08-30 10:22:55.001437,0,,10,5
275,0,USSD,Mumbai,602.18,2025-08-30 10:55:55.399768,0,,10,5
289,12,USSD,Hyderabad,1738.42,2025-08-30 11:02:55.213659,0,,11,5
293,21,Web,Delhi,644.65,2025-08-30 12:05:54.966835,0,,12,5
388,13,Android,Mumbai,1775.06,2025-08-30 12:20:55.393405,0,,12,5
96,2,USSD,Bangalore,1.0,2025-08-30 12:25:55.296258,0,,12,5
416,16,Web,Delhi,690.94,2025-08-30 12:34:54.921306,0,,12,5
499,21,Android,Pune,477.4,2025-08-30 12:44:54.938976,0,,12,5
195,21,iOS,Pune,451.98,2025-08-30 12:53:55.402017,0,,12,5
325,19,iOS,Bangalore,780.61,2025-08-30 13:00:55.250182,0,,13,5
153,12,Android,Mumbai,440.74,2025-08-30 13:00:55.411340,0,,13,5
282,4,Web,Bangalore,1278.5,2025-08-30 13:03:55.348783,0,,13,5
210,2,Android,Mumbai,261.91,2025-08-30 13:09:55.355663,0,,13,5
116,21,Web,Bangalore,1657.57,2025-08-30 13:16:55.382052,0,,13,5
416,18,iOS,Delhi,556.88,2025-08-30 13:18:55.346534,0,,13,5
278,3,POS,Chennai,1085.15,2025-08-30 14:13:55.118745,0,,14,5
111,11,iOS,Pune,1265.04,2025-08-30 14:25:55.208070,0,,14,5
212,15,Android,Bangalore,1790.71,2025-08-30 14:39:55.412521,0,,14,5
366,19,Web,Mumbai,2160.55,2025-08-30 14:44:55.151247,0,,14,5
377,24,iOS,Delhi,2052.68,2025-08-30 14:44:55.202057,0,,14,5
58,11,USSD,Bangalore,1.0,2025-08-30 14:53:55.086677,0,,14,5
116,21,Android,Bangalore,2019.17,2025-08-30 15:14:54.988743,0,,15,5
272,2,POS,Chennai,972.48,2025-08-30 15:34:55.395229,0,,15,5
132,20,Android,Mumbai,1574.66,2025-08-30 16:16:55.411793,0,,16,5
243,12,iOS,Delhi,1935.02,2025-08-30 16:57:55.181219,0,,16,5
443,3,Android,Hyderabad,1607.96,2025-08-30 17:15:55.030619,0,,17,5
430,6,Web,Mumbai,1678.34,2025-08-30 17:25:55.100517,0,,17,5
305,24,Web,Bangalore,1632.67,2025-08-30 17:54:55.016106,0,,17,5
483,22,Web,Mumbai,1596.87,2025-08-30 17:56:55.122639,0,,17,5
25,2,USSD,Delhi,1849.31,2025-08-30 18:05:54.997576,0,,18,5
418,19,Android,Mumbai,450.21,2025-08-30 19:05:55.134558,0,,19,5
60,19,iOS,Chennai,1101.01,2025-08-30 19:08:55.128635,0,,19,5
0,2,USSD,Chennai,604.17,2025-08-30 19:19:55.264197,0,,19,5
489,16,POS,Chennai,1291.95,2025-08-30 19:53:55.417537,0,,19,5
106,12,iOS,Hyderabad,666.73,2025-08-30 19:57:55.180007,0,,19,5
76,8,USSD,Pune,1.0,2025-08-30 20:02:55.236314,0,,20,5
182,4,USSD,Delhi,1629.57,2025-08-30 20:07:55.204514,0,,20,5
76,14,USSD,Pune,390.54,2025-08-30 20:13:54.981223,0,,20,5
393,10,USSD,Chennai,1520.25,2025-08-30 20:33:55.378724,0,,20,5
72,3,Android,Delhi,1668.22,2025-08-30 20:48:55.133288,0,,20,5
396,6,Web,Chennai,1711.61,2025-08-30 21:09:55.099774,0,,21,5
214,21,iOS,Chennai,920.41,2025-08-30 21:56:55.056796,0,,21,5
216,18,POS,Bangalore,1214.59,2025-08-30 21:59:54.919711,0,,21,5
479,19,Web,Chennai,1599.36,2025-08-30 22:23:55.359425,0,,22,5
272,2,iOS,Chennai,816.88,2025-08-30 22:46:55.397885,0,,22,5
87,3,d3116d10,Hyderabad,395.26,2025-08-30 23:07:54.919207,1,device_change,23,5
281,17,USSD,Delhi,912.29,2025-08-30 23:31:55.384368,0,,23,5
287,22,POS,Pune,42.51,2025-08-30 23:45:55.078300,0,,23,5
47,20,Android,Mumbai,386.95,2025-08-31 04:46:55.104901,1,odd_hour,4,6
498,3,POS,Hyderabad,715.26,2025-08-31 06:49:55.331648,0,,6,6
400,4,d71c0451,Delhi,261.79,2025-08-31 08:16:54.981545,1,device_change,8,6
187,11,POS,Bangalore,302.51,2025-08-31 08:53:55.318382,0,,8,6
45,20,iOS,Chennai,1599.1,2025-08-31 09:26:55.402288,0,,9,6
166,22,POS,Pune,1055.11,2025-08-31 09:43:55.322294,0,,9,6
440,11,Web,Bangalore,326.2,2025-08-31 10:07:55.242244,0,,10,6
302,3,Android,Delhi,1.0,2025-08-31 10:46:54.914996,0,,10,6
18,16,USSD,Mumbai,1842.43,2025-08-31 10:47:55.374147,0,,10,6
205,15,POS,Delhi,2039.77,2025-08-31 11:21:55.416861,0,,11,6
16,23,POS,Pune,1617.36,2025-08-31 11:31:55.363461,0,,11,6
79,15,USSD,Chennai,101.98,2025-08-31 11:32:55.007242,0,,11,6
408,4,POS,Bangalore,965.34,2025-08-31 11:43:55.260265,0,,11,6
228,13,iOS,Chennai,2092.4,2025-08-31 11:47:55.324321,0,,11,6
236,5,Android,Hyderabad,1241.77,2025-08-31 11:50:55.248389,0,,11,6
110,20,POS,Bangalore,1600.32,2025-08-31 12:13:55.158401,0,,12,6
4,19,Android,Bangalore,496.02,2025-08-31 12:14:55.390230,0,,12,6
54,22,Android,Delhi,1653.0,2025-08-31 12:16:54.943715,0,,12,6
433,2,UnknownDevice,Chennai,757.93,2025-08-31 12:31:55.188591,1,device_change,12,6
47,0,POS,Mumbai,428.36,2025-08-31 12:37:55.127726,0,,12,6
33,1,USSD,Chennai,912.04,2025-08-31 13:01:55.258798,0,,13,6
67,20,Web,Pune,1369.76,2025-08-31 13:39:55.066587,0,,13,6
418,16,Web,Mumbai,684.39,2025-08-31 13:40:54.941289,0,,13,6
321,1,Android,Delhi,466.0,2025-08-31 13:56:55.321434,0,,13,6
319,22,Android,Chennai,488.5,2025-08-31 13:58:54.978037,0,,13,6
184,10,USSD,Pune,2091.79,2025-08-31 13:58:55.104992,0,,13,6
257,6,POS,Hyderabad,897.72,2025-08-31 14:09:54.914106,0,,14,6
448,16,POS,Delhi,1701.57,2025-08-31 14:24:55.003557,1,geo_mismatch,14,6
5,17,USSD,Hyderabad,1838.62,2025-08-31 14:32:55.293318,0,,14,6
419,6,Android,Mumbai,1071.16,2025-08-31 14:47:55.301664,0,,14,6
403,15,iOS,Hyderabad,559.45,2025-08-31 14:48:55.386454,0,,14,6
235,3,Android,Mumbai,829.06,2025-08-31 15:04:55.111348,0,,15,6
249,10,Android,Hyderabad,236.65,2025-08-31 15:15:54.951115,0,,15,6
69,15,Android,Bangalore,1742.69,2025-08-31 15:19:55.025451,0,,15,6
261,0,Web,Pune,850.53,2025-08-31 15:23:54.962161,0,,15,6
494,11,iOS,Mumbai,2006.41,2025-08-31 15:29:55.362578,0,,15,6
111,10,Android,Pune,929.63,2025-08-31 15:33:55.313711,0,,15,6
